item_id,a,b,c,category,subcategory,tags,question,alternatives,correct,source,active,notes
SYN-3PL-0677,1.1105,-0.4527,0.3122,D1,,,,,,SYN,1,
SYN-3PL-0678,0.9909,-0.4303,0.295,D2,,,,,,SYN,1,
SYN-3PL-0679,1.3542,0.2203,0.1387,D3,,,,,,SYN,1,
SYN-3PL-0680,1.844,2.0974,0.2514,D4,,,,,,SYN,1,
SYN-3PL-0681,0.9452,0.6217,0.3387,D1,,,,,,SYN,1,
SYN-3PL-0682,1.1223,0.3022,0.2061,D2,,,,,,SYN,1,
SYN-3PL-0683,1.0789,1.1381,0.2075,D3,,,,,,SYN,1,
SYN-3PL-0684,1.0523,1.7261,0.2297,D4,,,,,,SYN,1,
SYN-3PL-0685,0.9594,1.2237,0.2325,D1,,,,,,SYN,1,
SYN-3PL-0686,1.123,-0.9843,0.35,D2,,,,,,SYN,1,
SYN-3PL-0687,1.4028,1.7793,0.1689,D3,,,,,,SYN,1,
SYN-3PL-0688,0.7751,0.931,0.1869,D4,,,,,,SYN,1,
SYN-3PL-0689,1.7688,-1.197,0.1691,D1,,,,,,SYN,1,
SYN-3PL-0690,1.164,-0.2832,0.2124,D2,,,,,,SYN,1,
SYN-3PL-0691,1.0952,-2.1236,0.3545,D3,,,,,,SYN,1,
SYN-3PL-0692,0.5093,-0.7544,0.34,D4,,,,,,SYN,1,
SYN-3PL-0693,0.9968,-0.0367,0.4985,D1,,,,,,SYN,1,
SYN-3PL-0694,0.7462,0.3428,0.2072,D2,,,,,,SYN,1,
SYN-3PL-0695,1.1881,-0.3438,0.2095,D3,,,,,,SYN,1,
SYN-3PL-0696,1.332,0.2404,0.1504,D4,,,,,,SYN,1,
SYN-3PL-0697,1.4119,-0.4723,0.2633,D1,,,,,,SYN,1,
SYN-3PL-0698,0.9513,0.4612,0.2078,D2,,,,,,SYN,1,
SYN-3PL-0699,0.9779,0.0273,0.2186,D3,,,,,,SYN,1,
SYN-3PL-0700,1.1401,0.6353,0.2215,D4,,,,,,SYN,1,
SYN-3PL-0701,0.5329,0.9763,0.3365,D1,,,,,,SYN,1,
SYN-3PL-0702,0.878,0.7785,0.1721,D2,,,,,,SYN,1,
SYN-3PL-0703,0.8497,-0.2076,0.2991,D3,,,,,,SYN,1,
SYN-3PL-0704,1.1691,-1.7031,0.325,D4,,,,,,SYN,1,
SYN-3PL-0705,0.8718,0.5306,0.2709,D1,,,,,,SYN,1,
SYN-3PL-0706,1.25,-1.3964,0.1724,D2,,,,,,SYN,1,
SYN-3PL-0707,0.9438,0.8133,0.2909,D3,,,,,,SYN,1,
SYN-3PL-0708,1.2925,1.2207,0.2793,D4,,,,,,SYN,1,
SYN-3PL-0709,1.9455,1.0364,0.1734,D1,,,,,,SYN,1,
SYN-3PL-0710,1.5958,1.2688,0.1196,D2,,,,,,SYN,1,
SYN-3PL-0711,1.3286,1.1177,0.0848,D3,,,,,,SYN,1,
SYN-3PL-0712,1.4098,-0.8352,0.0687,D4,,,,,,SYN,1,
SYN-3PL-0713,0.896,-1.2685,0.2487,D1,,,,,,SYN,1,
SYN-3PL-0714,0.7936,-2.1847,0.2608,D2,,,,,,SYN,1,
SYN-3PL-0715,0.7759,0.127,0.2142,D3,,,,,,SYN,1,
SYN-3PL-0716,1.0605,0.4846,0.1023,D4,,,,,,SYN,1,
SYN-3PL-0717,1.5558,0.3666,0.0193,D1,,,,,,SYN,1,
SYN-3PL-0718,0.8035,-0.0424,0.1891,D2,,,,,,SYN,1,
SYN-3PL-0719,1.151,1.002,0.4258,D3,,,,,,SYN,1,
SYN-3PL-0720,0.6879,0.3204,0.1175,D4,,,,,,SYN,1,
SYN-3PL-0721,0.6943,-1.5903,0.2298,D1,,,,,,SYN,1,
SYN-3PL-0722,1.2934,-1.3832,0.3536,D2,,,,,,SYN,1,
SYN-3PL-0723,0.8138,1.2558,0.1869,D3,,,,,,SYN,1,
SYN-3PL-0724,0.8068,0.5323,0.266,D4,,,,,,SYN,1,
SYN-3PL-0725,1.8087,-1.4462,0.3437,D1,,,,,,SYN,1,
SYN-3PL-0726,1.0209,1.3119,0.1979,D2,,,,,,SYN,1,
SYN-3PL-0727,0.9867,-0.4031,0.1956,D3,,,,,,SYN,1,
SYN-3PL-0728,0.9334,1.2113,0.1493,D4,,,,,,SYN,1,
SYN-3PL-0729,1.1327,-0.426,0.2117,D1,,,,,,SYN,1,
SYN-3PL-0730,0.8087,1.1777,0.2489,D2,,,,,,SYN,1,
SYN-3PL-0731,1.0173,0.7942,0.1114,D3,,,,,,SYN,1,
SYN-3PL-0732,1.3854,-0.4353,0.4341,D4,,,,,,SYN,1,
SYN-3PL-0733,0.9083,-0.4498,0.1948,D1,,,,,,SYN,1,
SYN-3PL-0734,0.4899,1.3673,0.1589,D2,,,,,,SYN,1,
SYN-3PL-0735,0.8216,0.3766,0.324,D3,,,,,,SYN,1,
SYN-3PL-0736,1.2591,-1.0796,0.4579,D4,,,,,,SYN,1,
SYN-3PL-0737,1.3997,-0.9674,0.2167,D1,,,,,,SYN,1,
SYN-3PL-0738,1.1152,-0.4859,0.4831,D2,,,,,,SYN,1,
SYN-3PL-0739,1.5345,-0.1643,0.2128,D3,,,,,,SYN,1,
SYN-3PL-0740,0.7321,-1.2162,0.1193,D4,,,,,,SYN,1,
SYN-3PL-0741,1.4676,1.725,0.3702,D1,,,,,,SYN,1,
SYN-3PL-0742,1.065,-0.9413,0.3195,D2,,,,,,SYN,1,
SYN-3PL-0743,1.2248,-1.0403,0.246,D3,,,,,,SYN,1,
SYN-3PL-0744,0.424,-1.8515,0.2281,D4,,,,,,SYN,1,
SYN-3PL-0745,1.307,-0.1701,0.1174,D1,,,,,,SYN,1,
SYN-3PL-0746,1.0724,-0.3092,0.162,D2,,,,,,SYN,1,
SYN-3PL-0747,1.7727,0.7336,0.3352,D3,,,,,,SYN,1,
SYN-3PL-0748,1.0581,-0.4856,0.1788,D4,,,,,,SYN,1,
SYN-3PL-0749,0.7468,-0.0493,0.2473,D1,,,,,,SYN,1,
SYN-3PL-0750,0.7859,-0.1623,0.0978,D2,,,,,,SYN,1,
SYN-3PL-0751,1.1294,-0.0072,0.1259,D3,,,,,,SYN,1,
SYN-3PL-0752,1.0967,-0.4013,0.179,D4,,,,,,SYN,1,
SYN-3PL-0753,0.8268,-0.6634,0.1614,D1,,,,,,SYN,1,
SYN-3PL-0754,0.7259,0.1881,0.1859,D2,,,,,,SYN,1,
SYN-3PL-0755,1.5759,1.1113,0.1074,D3,,,,,,SYN,1,
SYN-3PL-0756,0.9309,2.5388,0.3809,D4,,,,,,SYN,1,
SYN-3PL-0757,0.9797,-1.0836,0.2807,D1,,,,,,SYN,1,
SYN-3PL-0758,0.8521,-0.9143,0.188,D2,,,,,,SYN,1,
SYN-3PL-0759,1.5212,-0.1343,0.2178,D3,,,,,,SYN,1,
SYN-3PL-0760,1.3974,0.8737,0.3497,D4,,,,,,SYN,1,
SYN-3PL-0761,0.736,0.2464,0.2569,D1,,,,,,SYN,1,
SYN-3PL-0762,0.9773,-0.6163,0.3094,D2,,,,,,SYN,1,
SYN-3PL-0763,0.7583,0.8539,0.3092,D3,,,,,,SYN,1,
SYN-3PL-0764,1.7442,-1.3425,0.3258,D4,,,,,,SYN,1,
SYN-3PL-0765,1.1422,-0.3723,0.3769,D1,,,,,,SYN,1,
SYN-3PL-0766,0.9194,-0.8297,0.432,D2,,,,,,SYN,1,
SYN-3PL-0767,0.9037,-1.0097,0.213,D3,,,,,,SYN,1,
SYN-3PL-0768,1.1773,-1.3371,0.2288,D4,,,,,,SYN,1,
SYN-3PL-0769,0.9288,-0.667,0.0774,D1,,,,,,SYN,1,
SYN-3PL-0770,1.5885,-0.7091,0.2144,D2,,,,,,SYN,1,
SYN-3PL-0771,0.7574,-1.5421,0.2176,D3,,,,,,SYN,1,
SYN-3PL-0772,0.6905,-1.5075,0.2344,D4,,,,,,SYN,1,
SYN-3PL-0773,1.5268,-0.7906,0.1081,D1,,,,,,SYN,1,
SYN-3PL-0774,0.8801,0.4669,0.1877,D2,,,,,,SYN,1,
SYN-3PL-0775,1.5311,-1.2061,0.1578,D3,,,,,,SYN,1,
SYN-3PL-0776,1.3021,0.3555,0.2003,D4,,,,,,SYN,1,
SYN-3PL-0777,0.6654,-0.0124,0.279,D1,,,,,,SYN,1,
SYN-3PL-0778,0.8329,0.4549,0.2369,D2,,,,,,SYN,1,
SYN-3PL-0779,1.0149,-1.6785,0.4187,D3,,,,,,SYN,1,
SYN-3PL-0780,0.936,-0.9052,0.2901,D4,,,,,,SYN,1,
SYN-3PL-0781,1.0951,0.5903,0.1958,D1,,,,,,SYN,1,
SYN-3PL-0782,0.8321,1.9397,0.3589,D2,,,,,,SYN,1,
SYN-3PL-0783,0.9748,-0.6662,0.1212,D3,,,,,,SYN,1,
SYN-3PL-0784,1.3505,-1.7449,0.3121,D4,,,,,,SYN,1,
SYN-3PL-0785,1.4916,0.278,0.3723,D1,,,,,,SYN,1,
SYN-3PL-0786,0.789,1.3873,0.2992,D2,,,,,,SYN,1,
SYN-3PL-0787,0.9328,0.1528,0.1008,D3,,,,,,SYN,1,
SYN-3PL-0788,0.9627,-0.7063,0.1609,D4,,,,,,SYN,1,
SYN-3PL-0789,0.667,-0.6939,0.2486,D1,,,,,,SYN,1,
SYN-3PL-0790,1.325,1.0049,0.2531,D2,,,,,,SYN,1,
SYN-3PL-0791,1.1846,2.4924,0.1497,D3,,,,,,SYN,1,
SYN-3PL-0792,1.1693,1.4098,0.1701,D4,,,,,,SYN,1,
SYN-3PL-0793,0.9675,0.6253,0.1545,D1,,,,,,SYN,1,
SYN-3PL-0794,1.2984,0.4786,0.4386,D2,,,,,,SYN,1,
SYN-3PL-0795,1.3351,-0.1044,0.0831,D3,,,,,,SYN,1,
SYN-3PL-0796,1.4162,0.1297,0.2367,D4,,,,,,SYN,1,
SYN-3PL-0797,0.9503,-0.1275,0.2806,D1,,,,,,SYN,1,
SYN-3PL-0798,1.1105,-1.8403,0.2499,D2,,,,,,SYN,1,
SYN-3PL-0799,0.8899,-2.4211,0.2661,D3,,,,,,SYN,1,
SYN-3PL-0800,0.9077,0.4709,0.3037,D4,,,,,,SYN,1,
SYN-3PL-0801,1.3424,-0.1832,0.3031,D1,,,,,,SYN,1,
SYN-3PL-0802,1.0163,-0.6975,0.2768,D2,,,,,,SYN,1,
SYN-3PL-0803,0.9549,0.1629,0.114,D3,,,,,,SYN,1,
SYN-3PL-0804,1.1984,0.1658,0.07,D4,,,,,,SYN,1,
SYN-3PL-0805,1.221,-1.0588,0.1849,D1,,,,,,SYN,1,
SYN-3PL-0806,0.7975,-1.2339,0.233,D2,,,,,,SYN,1,
SYN-3PL-0807,0.8234,0.7296,0.2495,D3,,,,,,SYN,1,
SYN-3PL-0808,1.2382,-1.0219,0.0762,D4,,,,,,SYN,1,
SYN-3PL-0809,1.171,0.0996,0.3197,D1,,,,,,SYN,1,
SYN-3PL-0810,0.9391,0.0082,0.2095,D2,,,,,,SYN,1,
SYN-3PL-0811,1.4315,-0.3556,0.2077,D3,,,,,,SYN,1,
SYN-3PL-0812,0.9707,-0.3045,0.1958,D4,,,,,,SYN,1,
SYN-3PL-0813,0.5602,-0.1066,0.2272,D1,,,,,,SYN,1,
SYN-3PL-0814,0.7876,-0.1352,0.3026,D2,,,,,,SYN,1,
SYN-3PL-0815,0.6425,-1.2256,0.306,D3,,,,,,SYN,1,
SYN-3PL-0816,1.4101,-0.2524,0.0671,D4,,,,,,SYN,1,
SYN-3PL-0817,1.1637,0.6065,0.2009,D1,,,,,,SYN,1,
SYN-3PL-0818,1.0363,1.5667,0.2647,D2,,,,,,SYN,1,
SYN-3PL-0819,0.4989,1.3881,0.1388,D3,,,,,,SYN,1,
SYN-3PL-0820,0.642,-2.4795,0.1921,D4,,,,,,SYN,1,
SYN-3PL-0821,0.9558,0.96,0.2055,D1,,,,,,SYN,1,
SYN-3PL-0822,0.5862,-0.0352,0.2953,D2,,,,,,SYN,1,
SYN-3PL-0823,1.3265,-1.1246,0.0819,D3,,,,,,SYN,1,
SYN-3PL-0824,0.9696,-0.2569,0.0787,D4,,,,,,SYN,1,
SYN-3PL-0825,0.958,1.2675,0.2373,D1,,,,,,SYN,1,
SYN-3PL-0826,0.9812,0.1544,0.0815,D2,,,,,,SYN,1,
SYN-3PL-0827,0.752,-0.4675,0.291,D3,,,,,,SYN,1,
SYN-3PL-0828,0.7313,-0.8082,0.2276,D4,,,,,,SYN,1,
SYN-3PL-0829,0.5658,-0.2319,0.109,D1,,,,,,SYN,1,
SYN-3PL-0830,1.0071,-0.3333,0.2739,D2,,,,,,SYN,1,
SYN-3PL-0831,1.1296,-1.0206,0.2932,D3,,,,,,SYN,1,
SYN-3PL-0832,0.9312,-1.6903,0.1929,D4,,,,,,SYN,1,
SYN-3PL-0833,0.9187,-1.0287,0.1654,D1,,,,,,SYN,1,
SYN-3PL-0834,0.7543,0.2239,0.2581,D2,,,,,,SYN,1,
SYN-3PL-0835,1.0781,-2.3225,0.2461,D3,,,,,,SYN,1,
SYN-3PL-0836,0.4793,-1.0558,0.2944,D4,,,,,,SYN,1,
SYN-3PL-0837,0.718,2.3471,0.1458,D1,,,,,,SYN,1,
SYN-3PL-0838,0.8208,0.4906,0.3478,D2,,,,,,SYN,1,
SYN-3PL-0839,0.8585,1.866,0.0884,D3,,,,,,SYN,1,
SYN-3PL-0840,1.0676,0.9916,0.3175,D4,,,,,,SYN,1,
SYN-3PL-0841,0.9439,1.0212,0.392,D1,,,,,,SYN,1,
SYN-3PL-0842,1.0477,0.7276,0.1721,D2,,,,,,SYN,1,
SYN-3PL-0843,1.4531,-0.5816,0.1365,D3,,,,,,SYN,1,
SYN-3PL-0844,1.5093,0.2069,0.1484,D4,,,,,,SYN,1,
SYN-3PL-0845,1.2144,1.509,0.2572,D1,,,,,,SYN,1,
SYN-3PL-0846,1.4544,0.2566,0.1924,D2,,,,,,SYN,1,
SYN-3PL-0847,1.6802,-0.3261,0.3361,D3,,,,,,SYN,1,
SYN-3PL-0848,1.1175,-0.0932,0.4309,D4,,,,,,SYN,1,
SYN-3PL-0849,0.6574,1.4582,0.2674,D1,,,,,,SYN,1,
SYN-3PL-0850,1.352,-1.3445,0.1848,D2,,,,,,SYN,1,
SYN-3PL-0851,0.7419,1.8856,0.1186,D3,,,,,,SYN,1,
SYN-3PL-0852,1.7481,-0.2961,0.4093,D4,,,,,,SYN,1,
SYN-3PL-0853,1.6779,-0.2212,0.1609,D1,,,,,,SYN,1,
SYN-3PL-0854,0.856,-0.5118,0.2961,D2,,,,,,SYN,1,
SYN-3PL-0855,0.719,0.1382,0.2981,D3,,,,,,SYN,1,
SYN-3PL-0856,0.8133,0.0671,0.1358,D4,,,,,,SYN,1,
SYN-3PL-0857,0.9807,0.3911,0.1775,D1,,,,,,SYN,1,
SYN-3PL-0858,1.4687,-0.449,0.2633,D2,,,,,,SYN,1,
SYN-3PL-0859,0.6903,-1.1771,0.2555,D3,,,,,,SYN,1,
SYN-3PL-0860,1.3029,-0.7003,0.2373,D4,,,,,,SYN,1,
SYN-3PL-0861,0.5375,-1.0562,0.2171,D1,,,,,,SYN,1,
SYN-3PL-0862,1.4392,-1.4978,0.0577,D2,,,,,,SYN,1,
SYN-3PL-0863,0.9816,0.4132,0.3626,D3,,,,,,SYN,1,
SYN-3PL-0864,1.0618,0.4233,0.1422,D4,,,,,,SYN,1,
SYN-3PL-0865,0.9687,-1.8831,0.2404,D1,,,,,,SYN,1,
SYN-3PL-0866,1.3241,-1.2337,0.2374,D2,,,,,,SYN,1,
SYN-3PL-0867,1.1178,1.004,0.0603,D3,,,,,,SYN,1,
SYN-3PL-0868,1.6593,0.5224,0.296,D4,,,,,,SYN,1,
SYN-3PL-0869,0.5869,1.2369,0.1969,D1,,,,,,SYN,1,
SYN-3PL-0870,0.7622,-0.9553,0.4306,D2,,,,,,SYN,1,
SYN-3PL-0871,0.6678,-2.4281,0.2006,D3,,,,,,SYN,1,
SYN-3PL-0872,1.2403,-1.8001,0.249,D4,,,,,,SYN,1,
SYN-3PL-0873,0.6027,0.2815,0.1141,D1,,,,,,SYN,1,
SYN-3PL-0874,2.0736,-1.3935,0.0829,D2,,,,,,SYN,1,
SYN-3PL-0875,1.0279,1.4463,0.2582,D3,,,,,,SYN,1,
SYN-3PL-0876,1.4428,-0.0415,0.2571,D4,,,,,,SYN,1,
SYN-3PL-0877,0.7483,0.3887,0.3296,D1,,,,,,SYN,1,
SYN-3PL-0878,1.0607,0.5933,0.3311,D2,,,,,,SYN,1,
SYN-3PL-0879,1.206,1.0644,0.1613,D3,,,,,,SYN,1,
SYN-3PL-0880,0.809,0.0885,0.2369,D4,,,,,,SYN,1,
SYN-3PL-0881,0.934,0.359,0.0898,D1,,,,,,SYN,1,
SYN-3PL-0882,1.5955,-1.9455,0.2953,D2,,,,,,SYN,1,
SYN-3PL-0883,1.4622,-1.1913,0.3581,D3,,,,,,SYN,1,
SYN-3PL-0884,1.1897,0.4103,0.1677,D4,,,,,,SYN,1,
SYN-3PL-0885,1.8065,0.1065,0.2904,D1,,,,,,SYN,1,
SYN-3PL-0886,0.5578,-0.4333,0.1794,D2,,,,,,SYN,1,
SYN-3PL-0887,1.0913,-0.8232,0.109,D3,,,,,,SYN,1,
SYN-3PL-0888,0.8919,0.6723,0.1525,D4,,,,,,SYN,1,
SYN-3PL-0889,1.5328,0.1845,0.1816,D1,,,,,,SYN,1,
SYN-3PL-0890,1.3951,-0.4242,0.2631,D2,,,,,,SYN,1,
SYN-3PL-0891,1.4202,2.0249,0.3696,D3,,,,,,SYN,1,
SYN-3PL-0892,0.8361,-0.3369,0.2975,D4,,,,,,SYN,1,
SYN-3PL-0893,1.1835,-0.7607,0.2489,D1,,,,,,SYN,1,
SYN-3PL-0894,1.3827,1.2004,0.2135,D2,,,,,,SYN,1,
SYN-3PL-0895,1.4758,-0.9954,0.1948,D3,,,,,,SYN,1,
SYN-3PL-0896,0.7574,-0.7463,0.2375,D4,,,,,,SYN,1,
SYN-3PL-0897,0.8147,0.3341,0.1929,D1,,,,,,SYN,1,
SYN-3PL-0898,1.0763,1.6687,0.3597,D2,,,,,,SYN,1,
SYN-3PL-0899,1.5196,-0.491,0.213,D3,,,,,,SYN,1,
SYN-3PL-0900,1.2045,-2.1286,0.2958,D4,,,,,,SYN,1,
SYN-3PL-0901,1.511,1.1505,0.2171,D1,,,,,,SYN,1,
SYN-3PL-0902,0.5567,-0.0515,0.1368,D2,,,,,,SYN,1,
SYN-3PL-0903,0.9217,0.9516,0.1499,D3,,,,,,SYN,1,
SYN-3PL-0904,1.1614,0.4831,0.1636,D4,,,,,,SYN,1,
SYN-3PL-0905,1.0842,1.2802,0.3953,D1,,,,,,SYN,1,
SYN-3PL-0906,0.567,0.0942,0.1699,D2,,,,,,SYN,1,
SYN-3PL-0907,1.3913,-1.8625,0.1507,D3,,,,,,SYN,1,
SYN-3PL-0908,1.1092,-0.1157,0.3001,D4,,,,,,SYN,1,
SYN-3PL-0909,0.8694,1.5502,0.2466,D1,,,,,,SYN,1,
SYN-3PL-0910,1.4324,1.7625,0.2262,D2,,,,,,SYN,1,
SYN-3PL-0911,0.5952,1.1922,0.1076,D3,,,,,,SYN,1,
SYN-3PL-0912,0.8578,0.205,0.325,D4,,,,,,SYN,1,
SYN-3PL-0913,1.3037,-1.1377,0.0985,D1,,,,,,SYN,1,
SYN-3PL-0914,1.1194,1.5482,0.1401,D2,,,,,,SYN,1,
SYN-3PL-0915,0.9348,-1.065,0.2269,D3,,,,,,SYN,1,
SYN-3PL-0916,0.9549,-0.0042,0.164,D4,,,,,,SYN,1,
SYN-3PL-0917,0.9323,-0.2726,0.0366,D1,,,,,,SYN,1,
SYN-3PL-0918,1.2972,0.4976,0.1942,D2,,,,,,SYN,1,
SYN-3PL-0919,0.9128,0.5844,0.188,D3,,,,,,SYN,1,
SYN-3PL-0920,1.2255,2.8692,0.0956,D4,,,,,,SYN,1,
SYN-3PL-0921,0.5347,1.5349,0.2919,D1,,,,,,SYN,1,
SYN-3PL-0922,1.446,-0.0964,0.3523,D2,,,,,,SYN,1,
SYN-3PL-0923,2.0802,-0.3087,0.29,D3,,,,,,SYN,1,
SYN-3PL-0924,1.1617,-1.2257,0.158,D4,,,,,,SYN,1,
SYN-3PL-0925,0.9744,0.7759,0.0936,D1,,,,,,SYN,1,
SYN-3PL-0926,0.8517,-1.8292,0.3721,D2,,,,,,SYN,1,
SYN-3PL-0927,1.2336,-1.5677,0.213,D3,,,,,,SYN,1,
SYN-3PL-0928,0.8228,-0.1298,0.1176,D4,,,,,,SYN,1,
SYN-3PL-0929,0.7822,0.202,0.2887,D1,,,,,,SYN,1,
SYN-3PL-0930,0.528,-0.4503,0.3295,D2,,,,,,SYN,1,
SYN-3PL-0931,1.0755,0.6548,0.2364,D3,,,,,,SYN,1,
SYN-3PL-0932,0.9165,-0.4529,0.1978,D4,,,,,,SYN,1,
SYN-3PL-0933,0.9317,1.453,0.3758,D1,,,,,,SYN,1,
SYN-3PL-0934,0.9993,0.4524,0.1517,D2,,,,,,SYN,1,
SYN-3PL-0935,0.8086,-0.4132,0.3122,D3,,,,,,SYN,1,
SYN-3PL-0936,1.0578,-0.9468,0.5568,D4,,,,,,SYN,1,
SYN-3PL-0937,0.7233,1.8202,0.1922,D1,,,,,,SYN,1,
SYN-3PL-0938,0.966,-0.483,0.248,D2,,,,,,SYN,1,
SYN-3PL-0939,0.919,-1.5983,0.2107,D3,,,,,,SYN,1,
SYN-3PL-0940,0.599,0.6592,0.2067,D4,,,,,,SYN,1,
SYN-3PL-0941,0.6952,-0.6081,0.033,D1,,,,,,SYN,1,
SYN-3PL-0942,0.8372,2.4069,0.298,D2,,,,,,SYN,1,
SYN-3PL-0943,0.8447,-0.539,0.1704,D3,,,,,,SYN,1,
SYN-3PL-0944,1.0809,-1.3877,0.2688,D4,,,,,,SYN,1,
SYN-3PL-0945,0.8856,-1.5791,0.2405,D1,,,,,,SYN,1,
SYN-3PL-0946,0.9848,-2.0277,0.1744,D2,,,,,,SYN,1,
SYN-3PL-0947,0.8846,0.7417,0.1342,D3,,,,,,SYN,1,
SYN-3PL-0948,0.4598,1.9327,0.2743,D4,,,,,,SYN,1,
SYN-3PL-0949,0.9637,0.2571,0.1739,D1,,,,,,SYN,1,
SYN-3PL-0950,0.7767,-0.2925,0.3944,D2,,,,,,SYN,1,
SYN-3PL-0951,0.9532,-1.1075,0.186,D3,,,,,,SYN,1,
SYN-3PL-0952,0.7947,0.7942,0.2885,D4,,,,,,SYN,1,
SYN-3PL-0953,1.2174,-1.2905,0.223,D1,,,,,,SYN,1,
SYN-3PL-0954,0.9863,-0.5944,0.2604,D2,,,,,,SYN,1,
SYN-3PL-0955,1.2367,-0.3332,0.2498,D3,,,,,,SYN,1,
SYN-3PL-0956,1.2642,1.1376,0.2499,D4,,,,,,SYN,1,
SYN-3PL-0957,0.8437,0.7822,0.205,D1,,,,,,SYN,1,
SYN-3PL-0958,1.2771,1.4678,0.2558,D2,,,,,,SYN,1,
SYN-3PL-0959,1.071,2.3719,0.1922,D3,,,,,,SYN,1,
SYN-3PL-0960,0.7281,-0.1565,0.2459,D4,,,,,,SYN,1,
SYN-3PL-0961,0.9658,2.049,0.1423,D1,,,,,,SYN,1,
SYN-3PL-0962,1.0286,1.6286,0.0984,D2,,,,,,SYN,1,
SYN-3PL-0963,1.4637,0.2898,0.2328,D3,,,,,,SYN,1,
SYN-3PL-0964,0.9007,1.5134,0.3161,D4,,,,,,SYN,1,
SYN-3PL-0965,1.602,1.1048,0.0999,D1,,,,,,SYN,1,
SYN-3PL-0966,1.2598,1.7749,0.1971,D2,,,,,,SYN,1,
SYN-3PL-0967,0.5303,-2.555,0.1937,D3,,,,,,SYN,1,
SYN-3PL-0968,0.733,-0.9237,0.1683,D4,,,,,,SYN,1,
SYN-3PL-0969,1.1924,-1.3173,0.4021,D1,,,,,,SYN,1,
SYN-3PL-0970,0.6462,0.3171,0.0833,D2,,,,,,SYN,1,
SYN-3PL-0971,1.1536,0.2848,0.272,D3,,,,,,SYN,1,
SYN-3PL-0972,1.514,-1.2727,0.258,D4,,,,,,SYN,1,
SYN-3PL-0973,0.9227,-0.6799,0.0938,D1,,,,,,SYN,1,
SYN-3PL-0974,1.5255,0.156,0.1817,D2,,,,,,SYN,1,
SYN-3PL-0975,1.4876,-0.1546,0.0803,D3,,,,,,SYN,1,
SYN-3PL-0976,0.9832,0.0088,0.2246,D4,,,,,,SYN,1,
SYN-3PL-0977,0.99,-0.4155,0.1921,D1,,,,,,SYN,1,
SYN-3PL-0978,1.0559,-1.2307,0.2351,D2,,,,,,SYN,1,
SYN-3PL-0979,1.1428,0.6255,0.2435,D3,,,,,,SYN,1,
SYN-3PL-0980,0.6267,-1.3611,0.1974,D4,,,,,,SYN,1,
SYN-3PL-0981,0.9575,0.8111,0.1788,D1,,,,,,SYN,1,
SYN-3PL-0982,0.6053,0.2287,0.2027,D2,,,,,,SYN,1,
SYN-3PL-0983,0.9016,0.9524,0.1118,D3,,,,,,SYN,1,
SYN-3PL-0984,0.9363,0.9118,0.3006,D4,,,,,,SYN,1,
SYN-3PL-0985,0.5797,-1.54,0.339,D1,,,,,,SYN,1,
SYN-3PL-0986,0.6845,-1.2535,0.1423,D2,,,,,,SYN,1,
SYN-3PL-0987,0.8874,-2.4785,0.289,D3,,,,,,SYN,1,
SYN-3PL-0988,1.9119,-1.5159,0.2105,D4,,,,,,SYN,1,
SYN-3PL-0989,0.6597,-1.1479,0.1803,D1,,,,,,SYN,1,
SYN-3PL-0990,1.0381,0.8401,0.2607,D2,,,,,,SYN,1,
SYN-3PL-0991,0.7649,0.5144,0.1881,D3,,,,,,SYN,1,
SYN-3PL-0992,0.8936,-1.8312,0.2989,D4,,,,,,SYN,1,
SYN-3PL-0993,1.3439,0.7272,0.1787,D1,,,,,,SYN,1,
SYN-3PL-0994,1.0976,-0.651,0.1774,D2,,,,,,SYN,1,
SYN-3PL-0995,1.1363,0.1656,0.1314,D3,,,,,,SYN,1,
SYN-3PL-0996,1.1579,0.0155,0.261,D4,,,,,,SYN,1,
SYN-3PL-0997,1.1884,-0.3122,0.1596,D1,,,,,,SYN,1,
SYN-3PL-0998,0.5228,1.1906,0.0898,D2,,,,,,SYN,1,
SYN-3PL-0999,1.1228,-1.5289,0.2898,D3,,,,,,SYN,1,
SYN-3PL-1000,0.9748,0.5619,0.1358,D4,,,,,,SYN,1,
